110524_SN540_0067_B_B06V5ABXX_ROSENBAUER,110524_SN540_0067_.1
110524_SN541_0063_A_B06M5ABXX_KUEHNEN-LANDTHALER,110524_SN541_0063_.1
110526_SN471_0066_A_B0387ABXX_HUEBNER,110526_SN471_0066_.1
110526_SN471_0067_B_B02YAABXX_HUEBNER,110526_SN471_0067_.1
110531_HWUSI-EAS1620_00051_64JCM_MIXED,110531_HWUSI-EAS16.1
110607_HWUSI-EAS1620_00052_64JCL_ROSENBAUER,110607_HWUSI-EAS16.1
110617_HWUSI-EAS1620_00053_639GA_MIXED,110617_HWUSI-EAS16.1
110621_SN303_0107_A_B06L7ABXX_CHEN,110621_SN303_0107_.1
110623_SN471_0068_A_B0AJUABXX_HUEBNER,110623_SN471_0068_.1
110623_SN471_0069_B_B048VABXX_CHEN_DIETERICH,110623_SN471_0069_.1
110701_SN540_0068_A_C00J5ABXX_MIXED,110701_SN540_0068_.1
110701_SN541_0064_A_C00J5ABXX_MIXED,110701_SN541_0064_.1
110701_SN541_0064_A_C00JS5ABXX_MIXED,110701_SN541_0064_.3
110707_SN541_0065_A_B039UABXX_HUEBNER,110707_SN541_0065_.1
110707_SN541_0066_B_B03UFABXX_HUEBNER,110707_SN541_0066_.1
110714_SN303_0108_A_C00K1ABXX_MIXED,110714_SN303_0108_.1
110714_SN471_0070_B_B06AYABXX_MIXED,110714_SN471_0070_.1
110718_HWUSI-EAS1620_00054_64JCT_MIXED,110718_HWUSI-EAS16.1
110727_HWUSI-EAS1620_00055_64JCJ_MIXED,110727_HWUSI-EAS16.1
110728_SN541_0067_AB03VWABXX,110728_SN541_0067_.1
110809_HWUSI-EAS1620_00056_64JCP_MIXED,110809_HWUSI-EAS16.1
110810_SN471_0075_A_C014TABXX_MIXED,110810_SN471_0075_.1
110819_SN471_0076_A_D0DTRABXX_CSPro,110819_SN471_0076_.1
110819_SN471_0077_B_81PJ2ABXX_CSPro,110819_SN471_0077_.1
110823_HWUSI-EAS1620_00057_64P6C_MIXED,110823_HWUSI-EAS16.1
110830_SN303_0109_A_D082DACXX_MIXED,110830_SN303_0109_.1
110901_SN471_0078_A_C00FGABXX_LANDTHALER-HUEBNER,110901_SN471_0078_.1
110908_SN471_0079_A_C02GRABXX_HUEBNER-DIETERICH,110908_SN471_0079_.1
110908_SN471_0080_B_D0E20ABXX_HUEBNER-NYU,110908_SN471_0080_.1
110913_SN471_0081_A_D0E28ABXX_HUEBNER,110913_SN471_0081_.1
110913_SN471_0082_B_D0E1UABXX_HUEBNER,110913_SN471_0082_.1
110915_SN540_0072_B_D0E29ABXX_HUEBNER,110915_SN540_0072_.1
110915_SN541_0068_A_B03NVABXX_HUEBNER-DIETERICH,110915_SN541_0068_.1
110915_SN541_0069_B_B04CGABXX_CHEN,110915_SN541_0069_.1
111004_SN303_0110_A_D0822ACXX_MIXED,111004_SN303_0110_.1
111006_SN471_0083_A_D0BT4ABXX_MIXED,111006_SN471_0083_.1
111007_HWUSI-EAS1620_00058_634E3ABXX_MIXED,111007_HWUSI-EAS16.1
111007_SN540_0073_A_B01C8ABXX_MIXED,111007_SN540_0073_.1
111010_HWUSI-EAS1620_00059_634E5_CHEN,111010_HWUSI-EAS16.1
111011_SN541_0070_A_D080CACXX_HUEBNER,111011_SN541_0070_.1
111011_SN541_0071_B_C08MJACXX_MIXED,111011_SN541_0071_.1
111018_HWUSI-EAS1620_00060_64JD0_DRFZ,111018_HWUSI-EAS16.1
111020_SN540_0074_A_B03WNABXX_HUEBNER-DIETERICH,111020_SN540_0074_.1
111021_SN303_0115_B_D0898ACXX_MIXED,111021_SN303_0115_.1
111110_SN540_0075_A_C08EUACXX_MIXED,111110_SN540_0075_.1
111110_SN540_0076_B_D081NACXX_CHEN-SELBACH,111110_SN540_0076_.1
111111_HWI-EAS244_0011_42V9M_SELBACH-RAJEWSKY,111111_HWI-EAS244_.1
111111_SN471_0084_A_C08MFACXX_HUEBNER-LANDTHALER,111111_SN471_0084_.1
111117_SN471_0085_B_C0313ABXX_CHEN-DIETERICH,111117_SN471_0085_.1
111117_SN540_0077_A_C08KWACXX_MIXED,111117_SN540_0077_.1
111118_HWUSI-EAS1620_00061_634FU_MIXED,111118_HWUSI-EAS16.1
111125_HWI-EAS244_0012_42UC3_RAJEWSKY,111125_HWI-EAS244_.1
111201_HWUSI-EAS1620_00062_634FD_DARMSTADT-RAJEWSKY,111201_HWUSI-EAS16.1
111206_SN303_0116_A_D08FMACXX_SELBACH-CHEN,111206_SN303_0116_.1
111209_SN540_0078_A_D08GGACXX_CHEN-CHARITE,111209_SN540_0078_.1
111213_HWUSI-EAS1620_00063_634EA_MIXED,111213_HWUSI-EAS16.1
111213_SN303_0117_A_D0GJMACXX_MIXED,111213_SN303_0117_.1
111213_SN303_0118_B_D0F8TACXX_RAJEWSKY,111213_SN303_0118_.1
111213_SN541_0072_A_D0GJMACXX_MIXED,111213_SN541_0072_.1
111213_SN541_0073_B_D0F8TACXX_RAJEWSKY,111213_SN541_0073_.1
111215_SN471_0086_A_D0GJ1ACXX_MIXED,111215_SN471_0086_.1
120112_SN471_0087_A_C04WYACXX_CHARITE,120112_SN471_0087_.1
120112_SN471_0088_B_D09A6ACXX_MIXED,120112_SN471_0088_.1
120113_SN303_0119_A_C09MLACXX_HUEBNER,120113_SN303_0119_.1
120113_SN303_0120_B_C0BBUACXX_MIXED,120113_SN303_0120_.1
120116_HWUSI-EAS1620_00064_634FN_CHEN,120116_HWUSI-EAS16.1
120119_SN303_0121_A_C08KFACXX_CHARITE,120119_SN303_0121_.1
120119_SN303_0122_B_C093VACXX_MIXED,120119_SN303_0122_.1
120120_SN541_0082_AD0HT3ACXX,120120_SN541_0082_.1
120120_SN541_0083_BC0BNBACXX,120120_SN541_0083_.1
120120_SN541_0084_AD0HT3ACXX,120120_SN541_0084_.1
120123_SN540_0080_A_D0HDDACXX_ROSENBAUER-RAJEWSKY,120123_SN540_0080_.1
120131_SN471_0090_A_C0BRNACXX_HUEBNER-LANDTHALER,120131_SN471_0090_.1
120203_SN471_0091_A_D0HWJACXX_CHARITE,120203_SN471_0091_.1
120203_SN471_0092_B_C0BN3ACXX_MIXED,120203_SN471_0092_.1
120207_SN540_0081_A_C0BT7ACXX_HUEBNER-RAJEWSKY,120207_SN540_0081_.1
120207_SN540_0082_B_D0HTAACXX_HUEBNER,120207_SN540_0082_.1
120209_SN303_0130_B_D0HW2ACXX_MIXED,120209_SN303_0130_.1
120209_SN541_0086_A_D0HW2ACXX_MIXED,120209_SN541_0086_.1
120222_SN540_0083_A_C0BP2ACXX_MIXED,120222_SN540_0083_.1
120222_SN540_0084_B_D0HVLACXX_SCHEIDEREIT-LANDTHALER,120222_SN540_0084_.1
120224_SN541_0190_A_D0HUEACXX_LANDTHALER-ROPERS,120224_SN541_0190_.1
120224_SN541_0191_B_C0BMHACXX_HU-ROPERS,120224_SN541_0191_.1
120301_SN540_0085_A_C0BN7ACXX_ROPERS-CHARITE,120301_SN540_0085_.1
120301_SN540_0086_B_C0BRTACXX_ROPERS-CHARITE,120301_SN540_0086_.1
120302_SN471_0094_A_D0HWNACXX_RAJEWSKY,120302_SN471_0094_.1
120308_SN541_0192_A_C0C3VACXX_MIXED,120308_SN541_0192_.1
120308_SN541_0193_B_D0JAYACXX_CHARITE-ROPERS,120308_SN541_0193_.1
120309_SN303_0131_A_C0BKFACXX_LIPP,120309_SN303_0131_.1
120309_SN303_0132_B_D0JBLACXX_SCHMITT-OTT-HUEBNER,120309_SN303_0132_.1
120320_SN541_0194_A_C0F65ACXX_ROPERS,120320_SN541_0194_.1
120320_SN541_0195_B_C0F7BACXX_MIXED,120320_SN541_0195_.1
120326_SN471_0095_A_C0E8AACXX_HUEBNER,120326_SN471_0095_.1
120326_SN471_0096_B_D0PRPACXX_HUEBNER,120326_SN471_0096_.1
120327_SN541_0196_A_C0G5RACXX_MIXED,120327_SN541_0196_.1
120327_SN541_0197_B_D0W7CACXX_LONDON,120327_SN541_0197_.1
120329_SN303_0133_A_C081LACXX_MIXED,120329_SN303_0133_.1
120404_SN540_0087_B_C0GHGACXX_ROPERS,120404_SN540_0087_.1
120404_SN541_0198_B_D0W6HACXX_CHARITE-LANDTHALER,120404_SN541_0198_.1
120412_SN541_0199_A_C08MCACXX_MIXED,120412_SN541_0199_.1
120412_SN541_0200_B_D0E1UACXX_CHEN,120412_SN541_0200_.1
120412_SN541_0201_B_D0GPPACXX_CHEN,120412_SN541_0201_.1
120413_HWUSI-EAS1620_00065_634G5_POY-DARMSTADT,120413_HWUSI-EAS16.1
120418_SN540_0088_B_D0W2KACXX_MIXED,120418_SN540_0088_.1
120419_SN471_0099_A_C0BF0ACXX_Rajewsky,120419_SN471_0099_.1
120427_SN303_0134_A_C0NRKACXX_MIXED,120427_SN303_0134_.1
120427_SN303_0135_B_D0W46ACXX_K-RAJEWSKY,120427_SN303_0135_.1
120504_SN540_0089_A_C0BFGACXX_MIXED,120504_SN540_0089_.1
120504_SN540_0090_B_D0HH6ACXX_HUEBNER-RAJEWSKY,120504_SN540_0090_.1
120504_SN541_0202_A_D0W9CACXX_MIXED,120504_SN541_0202_.1
120507_SN471_0100_A_C0AT9ACXX_HUEBNER_K-RAJEWSKY,120507_SN471_0100_.1
120507_SN471_0101_B_D0GR1ACXX_HUEBNER-CHARITE,120507_SN471_0101_.1
120509_SN541_0203_A_C0BF1ACXX_MIXED,120509_SN541_0203_.1
120509_SN541_0204_B_D0HHFACXX_HUEBNER-CHARITE,120509_SN541_0204_.1
120511_SN303_0136_A_D0W7EACXX_K-RAJEWSKY,120511_SN303_0136_.1
120514_HWUSI-EAS1620_00066_634G7_POTSDAM,120514_HWUSI-EAS16.1
120514_HWUSI-EAS1620_00067_634G7_POTSDAM,120514_HWUSI-EAS16.2
120523_SN471_0102_A_D0GN6ACXX_HUEBNER-CHARITE,120523_SN471_0102_.1
120523_SN471_0103_B_C0BDGACXX_RAJEWSKY-HUEBNER,120523_SN471_0103_.1
120523_SN541_0205_A_C0BEMACXX_HUEBNER,120523_SN541_0205_.1
